"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Side Plank",,"",0,"normal",,,,50,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Side Plank",,"",1,"normal",,,,50,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","suitcase carry",,"",0,"normal",15,,,35,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","suitcase carry",,"",1,"normal",17.5,,,35,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","suitcase carry",,"",2,"normal",20,,,35,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Russian Twist (Weighted)",,"",0,"normal",7.5,16,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Russian Twist (Weighted)",,"",1,"normal",7.5,16,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Mountain Climber",,"",0,"normal",,60,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Mountain Climber",,"",1,"normal",,60,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Seated Calf Raise",,"",1,"normal",30,16,,,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Dead Hang",,"",0,"normal",,,,36,
"core","Oct 3, 2025, 4:56 PM","Oct 3, 2025, 5:08 PM","","Dead Hang",,"",1,"normal",,,,25,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",20,20,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",25,16,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Shoulder Press (Dumbbell)",,"",2,"normal",25,16,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Face Pull",,"",0,"normal",17.5,15,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Face Pull",,"",1,"normal",20,14,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Face Pull",,"",2,"normal",20,13,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,27,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,18,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",2,"dropset",5,9,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,16,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",4,"dropset",5,12,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",5,"normal",10,18,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Lateral Raise (Dumbbell)",,"",6,"dropset",5,12,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Plank",,"",0,"normal",,,,145,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Push Up",,"",0,"normal",,20,,,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Dead Hang",,"",0,"normal",,,,40,
"arms/shoulders","Oct 2, 2025, 5:15 PM","Oct 2, 2025, 6:11 PM","","Dead Hang",,"",1,"normal",,,,25,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Leg Extension (Machine)",,"",0,"normal",37.5,15,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Leg Extension (Machine)",,"",1,"normal",41,15,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Seated Calf Raise",,"",1,"normal",30,16,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Lying Leg Curl (Machine)",,"",0,"normal",41,16,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Plank",,"",0,"normal",,,,145,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Goblet Squat",,"",0,"normal",15,16,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Goblet Squat",,"",1,"normal",17.5,16,,,
"legs","Oct 1, 2025, 5:43 PM","Oct 1, 2025, 6:32 PM","","Dead Hang",,"",0,"normal",,,,27,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,16,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,11,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",2,"dropset",20,7,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",3,"dropset",15,6,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",4,"normal",25,7,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Bicep Curl (Dumbbell)",,"",5,"dropset",20,10,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Rope Pushdown",,"",0,"normal",17.5,18,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Rope Pushdown",,"",1,"normal",17.5,14,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Rope Pushdown",,"",2,"normal",17.5,12,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,19,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",12.5,16,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Triceps Extension (Dumbbell)",,"",2,"normal",12.5,18,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Cross Body Hammer Curl",,"",0,"normal",25,13,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Cross Body Hammer Curl",,"",1,"normal",25,10,,,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Dead Hang",,"",0,"normal",,,,45,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Dead Hang",,"",1,"normal",,,,30,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Dead Hang",,"",2,"normal",,,,30,
"arms/shoulders","Sep 30, 2025, 5:31 PM","Sep 30, 2025, 6:29 PM","","Hammer Curl (Dumbbell)",,"",0,"normal",25,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Bench Press (Barbell)",,"",0,"warmup",30,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Bench Press (Barbell)",,"",1,"normal",40,14,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Bench Press (Barbell)",,"",2,"normal",40,12,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Rope Pushdown",,"",0,"normal",17.5,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Rope Pushdown",,"",1,"normal",17.5,12,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Rope Pushdown",,"",2,"dropset",12.5,8,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Pushdown",,"",0,"normal",20,10,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Pushdown",,"",1,"dropset",17.5,5,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Push Up",,"",1,"normal",,25,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",0,"normal",10,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",1,"normal",10,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",2,"normal",7.5,10,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",3,"dropset",5,10,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",4,"normal",7.5,5,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Cable Fly Crossovers",,"",5,"dropset",5,12,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Plank",,"",0,"normal",,,,145,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Chest Fly (Machine)",,"",0,"normal",37.5,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Chest Fly (Machine)",,"",1,"normal",40,15,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Chest Fly (Machine)",,"",2,"normal",40,12,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,16,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",12.5,16,,,
"chest triceps","Sep 28, 2025, 6:21 PM","Sep 28, 2025, 7:53 PM","","Dead Hang",,"",0,"normal",,,,45,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Pull Up",,"",0,"normal",,11,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Pull Up",,"",1,"normal",,8,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Pull Up",,"",2,"normal",,7,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Lat Pulldown (Cable)",,"",0,"normal",36,15,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Lat Pulldown (Cable)",,"",1,"normal",43,12,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Lat Pulldown (Cable)",,"",2,"normal",43,10,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,16,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,16,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Bicep Curl (Barbell)",,"",0,"normal",20,16,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Bicep Curl (Barbell)",,"",1,"normal",20,13,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Reverse Curl (Barbell)",,"",0,"normal",20,8,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Reverse Curl (Barbell)",,"",1,"normal",15,10,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Plank",,"",0,"normal",,,,145,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",45,20,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",49,20,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",49,16,,,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Side Plank",,"",0,"normal",,,,50,
"back bicep","Sep 27, 2025, 5:19 PM","Sep 27, 2025, 7:47 PM","","Dead Hang",,"",0,"normal",,,,40,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Shoulder Press (Dumbbell)",,"",0,"warmup",20,20,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Shoulder Press (Dumbbell)",,"",1,"normal",25,12,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Shoulder Press (Dumbbell)",,"",2,"dropset",20,8,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Face Pull",,"",0,"normal",17.5,15,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Face Pull",,"",1,"normal",20,12,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Face Pull",,"",2,"dropset",17.5,8,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",5,32,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,18,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Lateral Raise (Dumbbell)",,"",2,"dropset",5,12,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",10,20,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Lateral Raise (Dumbbell)",,"",4,"dropset",5,16,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Shrug (Dumbbell)",,"",0,"normal",25,12,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Shrug (Dumbbell)",,"",1,"normal",25,14,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,16,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33,12,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",33,11,,,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Plank",,"",0,"normal",,,,140,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Dead Hang",,"",0,"normal",,,,40,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Dead Hang",,"",1,"normal",,,,32,
"arms/shoulders","Sep 25, 2025, 4:55 PM","Sep 25, 2025, 6:07 PM","","Dead Hang",,"",2,"normal",,,,22,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Leg Extension (Machine)",,"",0,"warmup",18,15,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Leg Extension (Machine)",,"",1,"normal",41,16,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Seated Calf Raise",,"",0,"normal",30,16,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Seated Calf Raise",,"",1,"normal",30,16,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Seated Calf Raise",,"",2,"normal",30,13,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Lying Leg Curl (Machine)",,"",0,"normal",41,16,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Plank",,"",0,"normal",,,,140,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Goblet Squat",,"",0,"normal",15,20,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Goblet Squat",,"",1,"normal",17.5,18,,,
"legs","Sep 24, 2025, 6:12 PM","Sep 24, 2025, 7:02 PM","","Dead Hang",,"",0,"normal",,,,30,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,16,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,10,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Bicep Curl (Dumbbell)",,"",2,"dropset",20,8,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Bicep Curl (Dumbbell)",,"",3,"dropset",15,8,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Triceps Rope Pushdown",,"",0,"normal",17.5,16,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Triceps Rope Pushdown",,"",1,"normal",17.5,15,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Triceps Rope Pushdown",,"",2,"normal",17.5,15,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Triceps Extension (Dumbbell)",,"",0,"normal",12.5,20,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Triceps Extension (Dumbbell)",,"",1,"normal",12.5,17,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Cross Body Hammer Curl",,"",0,"normal",25,12,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Preacher Curl (Barbell)",,"",0,"normal",20,12,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Preacher Curl (Barbell)",,"",1,"normal",15,22,,,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Dead Hang",,"",0,"normal",,,,40,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Dead Hang",,"",1,"normal",,,,27,
"arms/shoulders","Sep 23, 2025, 5:46 PM","Sep 23, 2025, 6:34 PM","","Dead Hang",,"",2,"normal",,,,20,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Bench Press (Barbell)",,"",0,"normal",40,8,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Bench Press (Barbell)",,"",1,"normal",40,7,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,20,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Triceps Rope Pushdown",,"",0,"normal",17.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Triceps Rope Pushdown",,"",1,"normal",17.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Triceps Pushdown",,"",0,"normal",17.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Push Up",,"",0,"normal",,25,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Push Up",,"",1,"normal",,19,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Cable Fly Crossovers",,"",0,"normal",7.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Cable Fly Crossovers",,"",1,"normal",7.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Cable Fly Crossovers",,"",2,"normal",7.5,20,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",7.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"dropset",7.5,15,,,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Plank",,"",0,"normal",,,,145,
"chest triceps","Sep 21, 2025, 5:29 PM","Sep 21, 2025, 8:25 PM","","Overhead Triceps Extension (Cable)",,"",0,"normal",12.5,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Pull Up",,"",0,"normal",,6,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Pull Up",,"",1,"normal",,8,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Pull Up",,"",2,"normal",,6,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",5,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Bicep Curl (Dumbbell)",,"",0,"warmup",15,16,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",25,10,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",20,10,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Cross Body Hammer Curl",,"",0,"normal",25,13,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Cross Body Hammer Curl",,"",1,"normal",25,12,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Cross Body Hammer Curl",,"",2,"normal",20,10,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Hammer Curl (Cable)",,"",0,"normal",25,13,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Plank",,"",0,"normal",,,,145,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Lat Pulldown (Machine)",,"",0,"warmup",37.5,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Lat Pulldown (Machine)",,"",1,"normal",45,15,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Lat Pulldown (Machine)",,"",2,"normal",49,14,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",45,19,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",49,18,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",49,19,,,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Side Plank",,"",0,"normal",,,,50,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Dead Hang",,"",0,"normal",,,,40,
"back bicep","Sep 20, 2025, 5:36 PM","Sep 20, 2025, 6:36 PM","","Dead Hang",,"",1,"normal",,,,25,
